id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8064417,Modern contemporay retreat,21738067,Greg,28806,35.50408378344745,-82.61170836558124,Entire home/apt,300,3,2,2016-03-22,0.36,1,320
4931736,"Cozy Cottage, walk West Asheville",25406174,Michael And Helene,28806,35.58165359709731,-82.59795041028441,Entire home/apt,100,1,36,2015-09-27,2.76,1,264
5890497,Sunny Retreat with a View!,21879072,Laurie,28806,35.588680288015404,-82.6116574749531,Private room,65,2,32,2016-04-05,2.55,2,347
9131234,Mountain Escape 15 min from dwntown,8500631,Susan,28806,35.52273039240778,-82.62836654600605,Private room,95,1,17,2016-04-11,2.91,1,41
5716399,The AshVilla,2392127,David And Melissa,28806,35.582648960853774,-82.58181701997108,Entire home/apt,115,1,53,2016-04-18,4.65,2,345
8841337,The Tree House,46300912,Robin,28806,35.57256368145452,-82.60329763202091,Private room,100,1,7,2015-12-01,1.16,1,363
3095136,Spivey Mountain Cabin w/Hot Tub!!,15694798,Josh,28806,35.59519406379581,-82.63966682292684,Entire home/apt,165,1,101,2016-03-05,4.32,3,309
768598,Beautiful Private Studio Apartment,4054572,Edward & Meredith,28806,35.583664097660424,-82.57869846812093,Entire home/apt,150,2,52,2016-01-02,1.29,1,363
7064317,Thistledo- Cozy 1 Bedr. Private Apt,37039251,Vicki,28806,35.61641208817905,-82.64220097585631,Entire home/apt,78,2,19,2016-02-15,1.95,1,325
11259371,Artsy Eclectic Little House,5620417,Becky,28806,35.6038341863178,-82.5991372140085,Entire home/apt,79,1,4,2016-04-06,4,1,34
