id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3971251,Comfy and Cozy Private Room,20579646,Haley,,Lincoln Square,41.970545591640274,-87.6936139036446,Private room,60,1,15,2015-09-14,1.12,3,322
4347277,Lovely 3BR Duplex in Chicago,22567195,Tim,,Lincoln Square,41.97807860116762,-87.68706882898547,Entire home/apt,189,2,26,2015-09-23,2.49,5,321
7869796,Chicago 2 Bedroom Condo,41168909,Sean,,Lincoln Square,41.9729372020891,-87.69583443182859,Entire home/apt,150,1,0,,,1,222
6672989,2BD/2BR Ravenswood condo near train,34925165,Emily,,Lincoln Square,41.968683048996674,-87.68165985893883,Entire home/apt,150,1,4,2015-09-28,2.50,2,69
6263187,Sunny 1 Bedroom in Buzzing Locale,27487134,Leah,,Lincoln Square,41.96253933739222,-87.6786666460577,Entire home/apt,95,4,0,,,1,128
1167756,Charming 1BDR APT/Lincoln Square,6394843,Nick And Kelly,,Lincoln Square,41.96728797712156,-87.68436515882573,Entire home/apt,130,2,11,2015-01-04,0.40,1,272
8393095,Sunny studio on the park!,2880338,Elizabeth,,Lincoln Square,41.962770015700535,-87.68217213361002,Entire home/apt,155,1,0,,,8,362
3068787,Lincoln Square Guest Suite 2 Bd 2Ba,7780304,Mark And Collette,,Lincoln Square,41.96315298450933,-87.6803976826757,Entire home/apt,150,3,5,2015-09-21,4.29,1,337
6820708,Home away from home!!!,20156811,Valentina & Juan,,Lincoln Square,41.97027755224824,-87.6771516439015,Private room,55,1,24,2015-09-24,6.55,1,327
6198076,Beautiful Ravenswood Victorian,32127101,Roni,,Lincoln Square,41.97047094527474,-87.68324395306122,Entire home/apt,1100,2,2,2015-09-28,1.43,1,364
507517,Private Lincoln Square Garden Apt,2501182,Nate,,Lincoln Square,41.967136853835534,-87.69610721690674,Entire home/apt,95,2,118,2015-09-29,2.99,1,334
1249397,Spacious 3BD Home in Ravenswood,6808293,Jon,,Lincoln Square,41.97008925867546,-87.67423208003076,Entire home/apt,130,1,6,2015-07-06,0.23,1,272
2292057,Attractive apt in Lincoln Sq home,2387567,Anne & Rob,,Lincoln Square,41.97090539738706,-87.69910104608692,Entire home/apt,110,1,55,2015-09-28,3.03,1,349
1822602,"Home away from home, in Lincoln Sq.",9541533,Clayton,,Lincoln Square,41.96760197586464,-87.69741928218471,Private room,70,1,3,2015-06-06,0.55,1,273
8246571,"Comfy bedroom, near Lincoln Square",33317558,Angela,,Lincoln Square,41.97769765994585,-87.6889637652818,Private room,62,2,3,2015-09-24,3,1,138
677002,Colorful 1 Bdrm in Lincoln Square! ,3441704,Anna,,Lincoln Square,41.9702200679095,-87.68942372164001,Entire home/apt,85,2,29,2015-08-24,0.79,1,295
5592164,Large 1 bdrm in Vintage 2-flat,28993517,Kris,,Lincoln Square,41.96447761742813,-87.68312631578014,Entire home/apt,100,4,0,,,1,182
2479175,Cozy Garden-Subterranean Apartment,12681444,Jenny,,Lincoln Square,41.96292842894037,-87.69358111834713,Entire home/apt,78,2,49,2015-10-01,2.76,1,118
5279475,Room In Spacious Lincoln Square Apt,27329795,Joel,,Lincoln Square,41.97135984141377,-87.69542732511557,Private room,95,1,3,2015-08-09,0.65,1,365
7245448,Private Room for 1 or 2 Lincoln SQ.,37937586,Kyle,,Lincoln Square,41.970104959563415,-87.68542172515853,Private room,65,1,1,2015-08-23,0.71,1,360
953943,Large guest room in Lincoln Square,4027880,Zach,,Lincoln Square,41.96905420670202,-87.69447777443794,Private room,92,1,40,2015-09-14,1.43,1,309
3902926,Private room + free walking tour!,1884126,Hillary,,Lincoln Square,41.97814758544016,-87.68553730270877,Private room,80,1,8,2015-07-30,0.60,3,365
8113544,Sanctuary in the City,8941516,Elisa,,Lincoln Square,41.97577055232223,-87.68680904493435,Entire home/apt,85,5,0,,,1,8
1641696,Spacious Room in an Elegant Condo,8716277,Nirajan,,Lincoln Square,41.96811348064494,-87.6957070340098,Private room,85,1,24,2015-09-21,0.96,1,350
1641601,Private Nook in Leafy Ravenswood,8626951,CC & Tun,,Lincoln Square,41.97572005364403,-87.67659510612259,Private room,76,2,89,2015-09-27,3.56,1,342
6900863,Spacious 1 Bedroom Apt Ravenswood,36162112,Jordan,,Lincoln Square,41.97052319925702,-87.67647780016802,Entire home/apt,130,2,18,2015-09-28,6.00,1,353
7474171,Relax or party in Ravenswood,4741584,Gretchen,,Lincoln Square,41.96202423766568,-87.68014078907194,Entire home/apt,125,1,6,2015-09-21,2.77,1,361
2296785,$550 Room in  Andersonville,11444938,Elizabeth,,Lincoln Square,41.97378419009203,-87.67616417728449,Private room,550,1,0,,,1,365
6327208,MidCentury Modern Lincoln Square,12608762,Tanya,,Lincoln Square,41.97128630054459,-87.6961898832448,Entire home/apt,150,2,10,2015-07-15,2.07,3,168
789867,Huge Comfortable Room Near Downtown,2782694,Cameron,,Lincoln Square,41.96413179791406,-87.67595080694412,Private room,50,2,42,2015-09-21,1.42,1,87
7130487,Cute Studio with a Cat & Cereal Bar,15944555,Anna,,Lincoln Square,41.96741962619879,-87.694596591652,Entire home/apt,110,2,6,2015-09-14,2.73,1,9
4278432,"2BD Chicago Apt, Lincoln Square",19538870,Jackie,,Lincoln Square,41.96840962297152,-87.68509668321995,Entire home/apt,185,4,20,2015-09-25,1.95,1,344
